Index,WN,TOW,Key
0,1018,431970,d50760a1aa2d0d5e6b5758f3f76c
1,1018,432000,79b32c62e0dbc8f6064f49edca35
2,1018,432000,af6b5a82fd117659b859e528c59c
3,1018,432000,01a4890c5a0681646792665e737d
4,1018,432000,785d0f345ffb8b7729a8bea5d897
5,1018,432000,40b60d8f786dacac2670869ae427
6,1018,432000,1fd17fd6c3fd7ec1c9c9363d9964
7,1018,432000,3aa431fbb56d68c9100e708a5def
8,1018,432000,2b80c5352d8e1f0af012c4dd049b
9,1018,432000,be662c66ced49224f956da460ac3
10,1018,432000,d88834deee060a76cbad4708996b
11,1018,432000,8eb28b41c9d305e96d758a8f92f3
12,1018,432000,700920759b6d634f9d67a66dc47b
13,1018,432000,dac41038f869131df3b2e067ac6d
14,1018,432000,f7c0e244a3b9766c9d7e5db5820a
15,1018,432000,0d8c4cef3197dd77e0e650886b67
16,1018,432000,8a0a92e01e0ebeec1353b4d18e48
17,1018,432000,de2d80971c339a29019f63ff2465
18,1018,432000,fd3df05b2f0d4a3f026e6aacad2d
19,1018,432000,3fbd1e0f46eefda03ab52cd86ab4
20,1018,432000,3b056ed0689ef55d27f5eb6058c4
21,1018,432000,de26f6f09a70fd013f038709d90f
22,1018,432000,14098b52ab33c6657c77ffc09e3a
23,1018,432000,fdf0d32efa822f00fbb5ba1031d0
24,1018,432000,686b15f40aad00bcf3da86aa38d9
25,1018,432000,02fa90c781d388df0bb49e5da080
26,1018,432000,bc3c1df59c5870deb79b95409910
27,1018,432000,4fe7e4186efea9c58767f991c80e
28,1018,432000,6fa0ebf742d5c85f378c7653b1b5
29,1018,432000,15bb2fc836a754ca2252f0f9694c
30,1018,432000,d5090a15f649b1a072ce18084bd6
31,1018,432000,d8d2b11501adc848c54e8054a1d1
32,1018,432000,ee4f115ea0a775d86f403dcd2945
33,1018,432000,e58b3478c2d23be01c79cef006ba
34,1018,432000,ac87447d2b40646df27f172298d4
35,1018,432000,e0727023cd847098486d5b3a015d
36,1018,432000,ed7b4b56480581efb05176078d4e
37,1018,432000,78c6c16402490dfe59f2ed449b37
38,1018,432000,252b318256f23e8f8a37be1d7728
39,1018,432000,4f88f07e95aa49e85f74af00b5e1
40,1018,432000,b16463728939ee100de8a0748744
41,1018,432000,99f2db5377b2763bc9e80d402eff
42,1018,432000,5ac1efdd22adf177b34a791d10a4
43,1018,432000,11ac95b0871a4356c2d84a073927
44,1018,432000,f389b02620b8cd6e523d46ac4932
45,1018,432000,27848701e0354159557b9eb48b7b
46,1018,432000,2780d64c2c2e285b79fa3f0385ad
47,1018,432000,f1d46e4893d5cfc14451e01d1751
48,1018,432000,984d943470d46cbf771c1b4cc911
49,1018,432000,b46625b74a9c38136cd8a39acdd6
50,1018,432000,4cbf6aaa53a92aaf2758d633e22d
51,1018,432000,1626bf39fde10cc4f3d9fd8b95a9
52,1018,432000,59af7647a7154a5aff74f6b0d359
53,1018,432000,4f4bf734dd5d05205a9f885c1358
54,1018,432000,d359e2236668b73c4c4cefd53811
55,1018,432000,010c73b3bd12dd264a004d1b830f
56,1018,432000,6450dc441c004fda24d0e3cb7400
57,1018,432000,a867a0df4fc4519fb9c199d6b191
58,1018,432000,1f6e59e4395cdd1e3aa3ebb2517b
59,1018,432000,02c8d12778fbe2add87ca06d91c4
60,1018,432000,a73e1d03c1fde30692498382f9a5
61,1018,432000,12325af16a4196d74b4188cd8364
62,1018,432000,c3ed6162ad3562288cc8e0903a38
63,1018,432000,b4a0c0451ec75c89e783acb99c46
64,1018,432000,f061eb6ed638dfdc18d37c5333fa
65,1018,432000,42c4e6b542f654c9a78833b6ab41
66,1018,432000,44f25cc5ed4c695bc7c366df7fa7
67,1018,432000,a0637e386a4670adaab2975cb40e
68,1018,432000,971202aa280de951fd6948de07a4
69,1018,432000,8a7fe0c705bd550ff4c36f2a3513
70,1018,432000,294acab429ca182fa3ae841d4506
71,1018,432000,62a54b9467146f2f931dc3c74293
72,1018,432000,0f920d315c0307db2547553943e4
73,1018,432030,f1bd8569ebf27a2b6fdce1519567
74,1018,432030,38c52b6ebfede2266b31d6454085
75,1018,432030,8c2edf09ab8ad5d308746ca7a46b
76,1018,432030,d1dd6775cd0cde3c55e197a755ed
77,1018,432030,7873721854b5ad8ea99c6d9394ff
78,1018,432030,ee30f43dd64807a6dc584c4d862d
79,1018,432030,143000702a8f62c075efae6099ac
80,1018,432030,5e042b4f8ebe1fb636e492d1b6b7
81,1018,432030,40d33f81aba46b7754fe6249e611
82,1018,432030,5b7e9b890bdc462b1f27e41df8fd
83,1018,432030,e832563960fb18fd1292803726cf
84,1018,432030,d2b32fec425967244163aa85eff4
85,1018,432030,ef22193631be10baeee71d6f05d5
86,1018,432030,5fd443c54dac40a63baa8ee8db38
87,1018,432030,927a613950591a32f620961d5457
88,1018,432030,b0cd7999fd6fb807a9d8ed3462a8
89,1018,432030,fb326fbbab880d00e3346f127b36
90,1018,432030,c29519bef2703390fe9f5625ed49
91,1018,432030,09e32de5e0a0b0c6f385132754b0
92,1018,432030,a63707eb432faf49ef9d04a98647
93,1018,432030,c2a4e5c64e74bcb7b6768d6ec58e
94,1018,432030,f3289ad0633162933c389f10efb4
95,1018,432030,6f9982174ec22d475ee8334a10fa
96,1018,432030,70b31f6796c7648f0b92e084d434
97,1018,432030,3c2340e810872384718296aa50ae
98,1018,432030,bb5bb7159b01f490b9345bb078d8
99,1018,432030,b1b85bbdcef6e6e69b15bb1d3097
100,1018,432030,9aa750141fa75947071e02329e80
101,1018,432030,8c392e73961369b9f8de7425a6d9
102,1018,432030,16aae8cbd1b821a8f6e807aee7e0
103,1018,432030,5bf3ba7c78f7fe4c9e37f40d3c77
104,1018,432030,7cd569119815ce5c489d3464df98
105,1018,432030,4f09f6859417f1470dc7567b72ff
106,1018,432030,bd3fb6aa8fb75d1bad8c52936b59
107,1018,432030,c189b214e78f80418bd55dade4df
108,1018,432030,4b2b4352dc1192930cdaca5a21ae
109,1018,432030,42d17f62842eba23055101a06f19
110,1018,432030,bd21c03ee068cec2c3651fb1ab9d
111,1018,432030,abf04eb7cf360ca510cb138e9333
112,1018,432030,4d220317afed937dc7c720917061
113,1018,432030,a235cdf5f4ae921e57b592d463d3
114,1018,432030,0294e0b90e5faa045c6a560b253d
115,1018,432030,1feff00f6cd07e39c1ae1c3411dd
116,1018,432030,c72c60a3fd8287a4dbc8fd47b01c
117,1018,432030,fdbd8a2825662a45ac76333c5e4e
118,1018,432030,8051a49dcbc20f12ac97028b0dcf
119,1018,432030,a524cf797d4a4d56a46eb9168db0
120,1018,432030,b7ef2278f5d1772ed62f27f28365
121,1018,432030,2faffe6ce95b1c82d5ed59c1ab03
122,1018,432030,3f124f68e55ec8cc0522b01065ee
123,1018,432030,c1420a8e7fc8e40039da6168e85a
124,1018,432030,d03056ce3ea152f52359d38e794b
125,1018,432030,1a74e0ec72c91e8ac39b8293e962
126,1018,432030,9042ad0320c968b6a76ac0ac5064
127,1018,432030,fecb7fb427eafcae3539256892cd
128,1018,432030,2a98614de381ba16f2a855e7ad4e
129,1018,432030,ca5b0aa4ee418c84bb361cc4d71b
130,1018,432030,ae5a716fd1c70b44835465c0abdc
131,1018,432030,4c13ab28a78a8d63f66099ecc68a
132,1018,432030,ea3ceb663a81d374b33410b5a8d4
133,1018,432030,d458ebb415470af0a6f9009ddcc4
134,1018,432030,92e8a8d95470bacffb8bb0ae8a79
135,1018,432030,537b4ce4e7a84e9be2c91cc8331e
136,1018,432030,42372fbb387b699ba90cb95d49c6
137,1018,432030,fcd01e016b823b910fd00eaa71ab
138,1018,432030,a524aa7306cd2db4df6ab67a4956
139,1018,432030,a826ae5244dc9ba00e6e394f0ea6
140,1018,432030,7322dd50afe0c8f4ffe8a9eaf9ee
141,1018,432030,f6c2ffd6606866d3ab51f555f6f6
142,1018,432030,f40699f19c7f3cf51e58d38d07da
143,1018,432030,6a34ee80fdb8376a876cf92bf4b9
144,1018,432030,8923d866d829e7b66936d24b4de0
145,1018,432060,439961b911a385965273d13be9aa
146,1018,432060,7060bc9b782753f267cc8d3a0e1a
147,1018,432060,1ff86a0fdb10d52a7dcc74e48c44
148,1018,432060,6135a81fa4b58928d237d365f267
149,1018,432060,86d31bad03fb643ad1900a95053b
150,1018,432060,267103fb0c8c9f50ee503bc33490
151,1018,432060,f2dac7679562a0a4df45fe46dcdf
152,1018,432060,bbc6ac219ae4f75da9bb1d7d8455
153,1018,432060,44596ead27b525495666219273b7
154,1018,432060,3a3000120b48ff71ad8351dd8d90
155,1018,432060,1e9a481e389761e8685767cb9d08
156,1018,432060,6ae08850d5594e8fc05d8ac0df32
157,1018,432060,593c2d19853c5bab4afe1d84ac8e
158,1018,432060,73ad31b96dc385b8fa5e18c39c6b
159,1018,432060,799a39b57dd41b5e659408ea2bec
160,1018,432060,778e6efec939add45dd648dd36e8
161,1018,432060,221a37513f251de7d24daa00668e
162,1018,432060,92927d340be0da7c43b531e36066
163,1018,432060,34e9baf3d40dc6edc4f998049202
164,1018,432060,d2e73ef250eed5d394614b21d524
165,1018,432060,d1302dff41d117588ef27a112b50
166,1018,432060,0fd91bc7bfa20b6e945d5fb39369
167,1018,432060,50ed172c0377d2c86dff00582232
168,1018,432060,fc34be6d5663524dd8b7f169f12d
169,1018,432060,db2512b425d5dd0036773b437c26
170,1018,432060,3e286bfb688c5fddfc74d95285f9
171,1018,432060,df57028751aa244cc046bd6034d7
172,1018,432060,856891ab7dab4452382b3d3c5575
173,1018,432060,bd84667f139d63e3d482281b0872
174,1018,432060,2bad29669d44a670467de3499a8d
175,1018,432060,3170a9392ea107156eb6d1c96bbe
176,1018,432060,645d6dca2a4ef68227ae52080491
177,1018,432060,b76af49d3d6af9847fc5b1e46f91
178,1018,432060,dc88f666bf0727e148cae6235a83
179,1018,432060,9bb640c8c46ece08b484fa1cb1b3
180,1018,432060,a45b8f223cab876e71b4f42b0a32
181,1018,432060,476e7546d7c11a21c10271dd3ebe
182,1018,432060,bcc3d182a888a3e93d90d4c41183
183,1018,432060,3afe31cbe4209cc16fcfcf4f76bc
184,1018,432060,5505be4ffdddffdc3b06ab760a17
185,1018,432060,05f2b8672fbacef47168a305eb30
186,1018,432060,824e036eee67a59aac45c434484c
187,1018,432060,52800659fd3b9e34b9671129b844
188,1018,432060,44435119c72305f84eeb5d9d8a2e
189,1018,432060,909dbd59bbe32560d467a51f8c51
190,1018,432060,c86a7056bb4694021057b288d914
191,1018,432060,f3fb9569f15c589f3f48effea3b5
192,1018,432060,f54a3c661bdeee899f7fedd2ce5e
193,1018,432060,a7bdcccdc34ea5129a6cf4980e51
194,1018,432060,a338e825dac2b84fdf4b028b1b6a
195,1018,432060,1fe0fbf62322ed2bca5c8798ce7c
196,1018,432060,4952fb22d43fd54fbceb9a32478c
197,1018,432060,b0d18a006fd9da0d5bec132d988a
198,1018,432060,0b9d245f11a8ac9d57db69fa21c9
199,1018,432060,114f99c6516e4d6d9337c2c54a05
200,1018,432060,a839204a8f64510f2d354e4008f1
201,1018,432060,a19e9b8a224d7a52822fdc5913fa
202,1018,432060,33b1940b9b6707c3c96abdf51948
203,1018,432060,9bb8a5306d8965429f50b3d663e4
204,1018,432060,3b63fc04cf337833c08f508340ae
205,1018,432060,dec9f4211686d57aa04e31b481ba
206,1018,432060,79802e6ca7f68cb9f2d3b3603b31
207,1018,432060,eaeff66ac9e5824111ed06789f3c
208,1018,432060,7cd443498876a4cda3b705e118a3
209,1018,432060,611cb388bc9d1d38912965ba5aaf
210,1018,432060,d122611df476f0d41a60ae5c8dbf
211,1018,432060,579f5f3fd5967e72c495f324417a
212,1018,432060,958ae909da877e26ce23e5c7d67b
213,1018,432060,fbc841cd8c3723e42c351a402c9a
214,1018,432060,edb6ad7fade62f1f8fe862515e58
215,1018,432060,1f310abf9e4b26606bb0fe223e04
216,1018,432060,c01fef32853871ba05e5652ab298
217,1018,432090,27129c2c161924611c4e798e4059
218,1018,432090,90a7f191e4bb9a472ebf978944d8
219,1018,432090,268c4c8ee8a66c765b2087ab53ae
220,1018,432090,f82a86c4c94842f3d3a8eb0bab03
221,1018,432090,7272e737350da54306c4338d21b9
222,1018,432090,4f3c076aae885dfd1cc82820b430
223,1018,432090,9d893968faff1e51017d7bad292b
224,1018,432090,64de758eb4c773dacce70fa311c7
225,1018,432090,35d6808e5c174d900b856cc56b38
226,1018,432090,99af14904cd2223fb58db0284dd6
227,1018,432090,f188892aaeac0a1f25bed6e75b73
228,1018,432090,b1097a14cd624a99dc68a43a0a6b
229,1018,432090,b626d0c9cc96e7b776b107f308cf
230,1018,432090,045a4c4fd0e894f2ecc9298f186c
231,1018,432090,8308ed11dc23763408df82186ef9
232,1018,432090,66fd5a5fc9365d90939d29e75ccf
233,1018,432090,6a81f20df4db29ddec3ebda0858b
234,1018,432090,74165019646dbc23ddc2d10257db
235,1018,432090,fe3dad94a7c7671dae8f698bd07d
236,1018,432090,690ceca73d976fdcc88227335794
237,1018,432090,920767bf22f06eb8dd21d53273d8
238,1018,432090,3298925595e36915ece8ed74ce58
239,1018,432090,e9636a551ffd992b16edec3a8f5c
240,1018,432090,db18145f675f3aebc4d12df11a28
241,1018,432090,f6dc8718b7667d90c60e43f5ace7
242,1018,432090,66c738491607915ea4324895d65e
243,1018,432090,ee0579ebf5972fd7f07db3777cf6
244,1018,432090,cd3313606462d39d7a44915268ed
245,1018,432090,d18e6c8acfb8160ed034fa2ce2be
246,1018,432090,18bc8e94c90d0e765d7bd33f8105
247,1018,432090,2338f149cee0f40af513645caaf0
248,1018,432090,ed1eed7f6a5b62ebc88670fa0c02
249,1018,432090,a0458afd062045c84aa85ff5c4a2
250,1018,432090,c569ce90cf54325fe7cdc1bad67c
251,1018,432090,abb1b1882f36f4bc5572bc7e0864
252,1018,432090,cf5b81a723f18e2bed0d4c14144c
253,1018,432090,f74b912c1961cdf59e200fbd4897
254,1018,432090,450e9d3a2ed1918e8d881a5c9d14
255,1018,432090,90d7cb8b793ccfc59c69ad461003
256,1018,432090,1783ced277ec668b3b9002aad911
257,1018,432090,13a47354f890874205b7235d71ee
258,1018,432090,83547e2e286c78c40b1e32178b1f
259,1018,432090,5e43bf669930bdb8a9a2f9f04730
260,1018,432090,bf36eb5b316a1d14c98f90b93c4e
261,1018,432090,376a297ea866337f8f88e6780408
262,1018,432090,13bdf9584a7d6583c10403717db9
263,1018,432090,9ecd96a8ad8e84b85567e117b879
264,1018,432090,fff0ca805f0c65ddbf156e6e33aa
265,1018,432090,6c5c9aaab3094b20dadaf4bb5199
266,1018,432090,c9fa36c69fdbefa51c44f5cbb7f9
267,1018,432090,906e3a7fe514e60e6df9ae36081d
268,1018,432090,5046a786ccbf83fee648424cd9e3
269,1018,432090,e489a401849442aa4ceda6ab69fc
270,1018,432090,e2235dc2d278086e8b751f318802
271,1018,432090,7ddfb84076e84dbd52456e82e0df
272,1018,432090,24a993a6844f9b640daacc825922
273,1018,432090,685dfc26fd69195aeb8b9c6c1b82
274,1018,432090,b8b0f26983ad760117bae7d57a8d
275,1018,432090,b2d2c04d1bfcdf22eebae867c228
276,1018,432090,dae9017df6d0d5e84aed08e6f030
277,1018,432090,dedfcca920308eadd06a68823e5e
278,1018,432090,c248396f5b9e2b06adb4ea1c4f23
279,1018,432090,b7deca47312010a5d5c477dc629c
280,1018,432090,0d626d29b6f4a137b683a6f3e88c
281,1018,432090,fb8e9cf72ff50f0cac5748b0b188
282,1018,432090,8d567255bdb0c9502c94ff73383d
283,1018,432090,dfb763da4d7e34b272638cebf945
284,1018,432090,9dd18b47cddb8a1d0516e9ae04f3
285,1018,432090,7f47afc642ca7b0da31a74a73d24
286,1018,432090,b73ccfcdee09f9a79caf6158baa9
287,1018,432090,7b3459dcf8151a6730aa4da1e7a5
288,1018,432090,02e8117c046a5532e5f3b10fae9d
289,1018,432120,6344861f178ba529f8384c7bab75
290,1018,432120,87e61d18666ae0a39616a149b49b
291,1018,432120,19e50eba1fc277cdfb329aeca7fc
292,1018,432120,62caaafa93a73d95918830178fb7
293,1018,432120,dc0508e8d618a75f5d99a1d60555
294,1018,432120,52273a39e8b881944960baa7f144
295,1018,432120,a3d5d1e2b8e9090904bdaf1255c8
296,1018,432120,86c19982090bdcc1b2417703774b
297,1018,432120,444e1017a6670581261a2b213c14
298,1018,432120,aaf265c9ddef08c9e2131abddbab
299,1018,432120,8d2069a187e2920856799d0d2b39
300,1018,432120,a510a0ea823bfe420dd361b8baf7
301,1018,432120,92790c05e9a3944b28051433b5a5
302,1018,432120,e1c3ceb11ef22ae2b6293d15f6c9
303,1018,432120,9fc0f648138cc53c5e637abeb35f
304,1018,432120,b1108c680cd24738eb52e39c3501
305,1018,432120,33b4934e70a62a0c0dfdfd508700
306,1018,432120,d00bf79e649eac9fd784a32b1f00
307,1018,432120,acc68257c5b97ab3656332f4214d
308,1018,432120,e0a85a4d83062baef5dfba1f69e2
309,1018,432120,e078f5910ab920d7852b658f216b
310,1018,432120,b879739bfc5de0f3a0629b4c8eac
311,1018,432120,35a893a6eeddfaaf25982092d356
312,1018,432120,2c1f6af1f6149e67d5c38de50907
313,1018,432120,3886bc1e84cc64b583c6060714a8
314,1018,432120,dcc231f8d86635f65c9b216deb9a
315,1018,432120,9b941144051590320fc90a9ee6ff
316,1018,432120,b2a181409089e67d088b02f27eda
317,1018,432120,11cb0c75525f5afe20c9340f2d64
318,1018,432120,f24eeb3e3d5fc99ea25525d3f806
319,1018,432120,f06d5cc5fd8c77ee9653d3b895bf
320,1018,432120,0e9bce78a3208fccf65d45f5c7d1
321,1018,432120,d56ba0a8b2a30cdb0bc21d6f6bb9
322,1018,432120,45da0b5115eef6687b711c6c2c57
323,1018,432120,14e5722859913b2f5ee5d6018aed
324,1018,432120,a1e5cb06e5eb66e68eed15091534
325,1018,432120,3105c764b157d3cf4c8a6cd4a743
326,1018,432120,63f2eb26248429449408fdc93425
327,1018,432120,2d3da68ddb06542fdc47ba4b87e8
328,1018,432120,fff5d59552d3b3e510aa70eef27a
329,1018,432120,7a065ae7d97dce047dc85f726c42
330,1018,432120,408f37e9444c3b6ae8d869eb4cf5
331,1018,432120,03fe65637df58ac5b014e1bbb501
332,1018,432120,50600c1cdce4e46f9034d3de000c
333,1018,432120,221dd43cd44b1403dd1c4c761d0f
334,1018,432120,293921809a9d379067a6297436f9
335,1018,432120,60e24f07448ed2bd48a8e30c7517
336,1018,432120,5e032f2941fbb850b591a4c0712a
337,1018,432120,24a81a90679594fae82d59abb08e
338,1018,432120,63f8fe60981208fe99b86922e37d
339,1018,432120,d087799690dc3d3db097a5f47be4
340,1018,432120,3612a486704c71f7be4830e18551
341,1018,432120,4ed9d63eaa28ca5f81ffdfbeefe6
342,1018,432120,90ad1d9bcd211ed0ce36a81afec5
343,1018,432120,a82a0448ab925015b91a3aad4349
344,1018,432120,2a1135a7b42738a35a37e8d955bf
345,1018,432120,3fc7530b07e9a02b9b794b0dc319
346,1018,432120,0d94d00930ce92add41eab507328
347,1018,432120,bd86b658ac95396c076a501d2c48
348,1018,432120,e3aa395df1a1c227d8ba9c666cb8
349,1018,432120,a7ecdbafe41fce73dd90333b12df
350,1018,432120,6218f4b3f2f55ab36cc42e81a083
351,1018,432120,4089be2482d3e950502e2e87b934
352,1018,432120,c3480906a08dc9f54dc2aff1aee6
353,1018,432120,85073eda27343bded5e4091e11af
354,1018,432120,3335c64fecee4e37f272fa43a67a
355,1018,432120,214698a1308fcce25e9a2bc7f4ec
356,1018,432120,7a476900877b3b3180351aa290ec
357,1018,432120,8f915f44102feae338d3c574fffc
358,1018,432120,9729e60775877ed066ddec2b45ca
359,1018,432120,adae7205ae889dca8f1751e8057c
360,1018,432120,9de5e1548d894a3b7273603da4f7
361,1018,432150,fc7cb595b8859ea345f5ce944a95
362,1018,432150,0c18067be02eedfb8beae281de19
363,1018,432150,a6cda5df98fe248593d4b7593497
364,1018,432150,9efe5e9c759eb77f129b6a22844f
365,1018,432150,fb05e404ae123737085d46d9721c
366,1018,432150,fd99aec3a90b845bc216044f64d8
367,1018,432150,0ec0c0c0db3df3fc6ffeb5733c53
368,1018,432150,0014865f017896d917f4c5fa43d6
369,1018,432150,6312fa0e9f9c7bb4c73c450516d6
370,1018,432150,337ec18b955c21639a919d7e2900
371,1018,432150,be8d6499e2a2793be202ef10835f
372,1018,432150,4a5c4084e452ab24be9654f010c3
373,1018,432150,a70bbe4408ba748f92d7e6a34c0b
374,1018,432150,7b5273cc38eced135e26b0337dec
375,1018,432150,b31651405d9d864e42dc266c9a03
376,1018,432150,d83e87a3b84fa6e3bcd661908c41
377,1018,432150,682218ac66884283c243f39cd04e
378,1018,432150,2b4149c3d63917bb7182d1ae30f6
379,1018,432150,7dbb1e27d4fda142a94c41d030cc
380,1018,432150,5a12ffa5de62a9c7dea282bcc487
381,1018,432150,eb8b4521c18429472372232fdba0
382,1018,432150,cafecccaa71a6df169f789c906de
383,1018,432150,9531670ba2bafc72744b668ce153
384,1018,432150,84ab654352e22aa134311737a0c2
385,1018,432150,6a6cc3202f0fca5262a2e0c6da8a
386,1018,432150,37643bdce1be9a4907350399ffca
387,1018,432150,669dab88cafcf0c3fc1cc923c04b
388,1018,432150,11ecd51892bd45860d896caa4a8e
389,1018,432150,ff74b1826a23dcabdf2871b77688
390,1018,432150,a06329d9fd7987c04067128c16fe
391,1018,432150,43bb2ec6bf85113c96d3e9807c98
392,1018,432150,215aefa2da2fae6150f9979b16e9
393,1018,432150,925d4848e0ac90e4fc26017a2bd1
394,1018,432150,bdb74832e861dd557b61cc87d6ca
395,1018,432150,2e23d4171989ec3f5df79300223e
396,1018,432150,4c1ca38bd818bd9c2bcd054cd014
397,1018,432150,c65ff715be240f81baf13bfcaf49
398,1018,432150,bb7b54004e925e44f51966f555af
399,1018,432150,26395ff43ceb560359c4afd293aa
400,1018,432150,c4d318be8d852a6241db84aa42ff
401,1018,432150,0d991c8e61954d3b0e57193c041e
402,1018,432150,c7d0e57bd7343988e2de123241ce
403,1018,432150,6c0d864d72f843708fe69edfb020
404,1018,432150,71eae17136535b3b29b91249e818
405,1018,432150,51e42a2b33fcf9101e0dbadc8016
406,1018,432150,f1aa4466c3b67421cbe8ff7fba7f
407,1018,432150,d281ee4a9ca62ce7ba40c4fd5178
408,1018,432150,b43b082f9ac0ddbcfb52152c3cad
409,1018,432150,ed22d06600a9fc39c906b4628474
410,1018,432150,78d0bfe3c19b9dc3ed4e309db864
411,1018,432150,dc73a0b7bf5483da7e3d71c520fe
412,1018,432150,36eddd3a625a9bfff2435c6d63f5
413,1018,432150,eb504dec1e811b11651b8dfef21d
414,1018,432150,7a08392166efc2223c440e692c96
415,1018,432150,447803d92841f99aeafd4cb643eb
416,1018,432150,cabfa1e8b5dc68498188ea125f1b
417,1018,432150,ee26b6df5e40799aae4692ab3646
418,1018,432150,ef98a593eb565ffbaced7cb30d65
419,1018,432150,d719f67c1799ae65374c3c07ccb8
420,1018,432150,6c2a335b7139e520f498cf710fe7
421,1018,432150,f484e1a608c5fd59d582b8ddb4dd
422,1018,432150,43cc5374ce04eca300854cdeba04
423,1018,432150,c9c4f74855899558c06797a6271a
424,1018,432150,ccc1e328b7bdcb6f0bbcd98d823f
425,1018,432150,13a69d78c4c7c05447140a8fd401
426,1018,432150,371d2c222424ec0f50fed6f0fcb1
427,1018,432150,32a91eb5156ce8eb33d5a03a63c2
428,1018,432150,ff6c030e2b370bb9aca129c6c254
429,1018,432150,f881592b9b01a34ba5990ccfc927
430,1018,432150,9a151d6e5c028815b6f9f95f1732
431,1018,432150,bb69240c3984aa98310b7e453b31
432,1018,432150,6631dbd24a69e7a83ee0d3e868e8
433,1018,432180,376a812f42c0f13a849b14b74b2e
434,1018,432180,8055dfaaed21c9a58992d908d2f5
435,1018,432180,22be65686d174d58da20eb2df59c
436,1018,432180,360431c43ed8a64325bedfff14b9
437,1018,432180,2afe2cb3fefc023302f412e14cab
438,1018,432180,c2fc3086916a602264b401a78b95
439,1018,432180,089c60da0df8d74b979cd9c7297b
440,1018,432180,0429bab5a4630ccd15361cea3ddd
441,1018,432180,ee999e152eccdc81cb8c95147dfe
442,1018,432180,f6f2ef1180624d8760a8a1e78e61
443,1018,432180,b63d6bb4735a95f3785ce89ebbe3
444,1018,432180,ecb5b4544ecaca755c96725bd5b8
445,1018,432180,78f11cba834720f7300b8db16c96
446,1018,432180,93e71a4c58f8029dce41e1882fe6
447,1018,432180,4782a06fd330171b60a5c7c8fcf2
448,1018,432180,a6aa43c57b4cede2b327ebb751d6
449,1018,432180,b500d71987741ece6449bf674cc6
450,1018,432180,60e761b90ad388f839c282bc6d78
451,1018,432180,81e9746a9deeeff4d244674a2acc
452,1018,432180,40c2ce5f9ca29b05f3b083db932b
453,1018,432180,c9affde1ab62b0a46eeef6656454
454,1018,432180,a0930be84295346e17e387cf2a2b
455,1018,432180,622d14368a62391628295b660cb6
456,1018,432180,2bd9900f296c412e7ba582ce07d0
457,1018,432180,b036c161ff5fab62b6c3e9bc31ed
458,1018,432180,d2762f55bd42976b7162bb33bbff
459,1018,432180,57020609e6a11da74a7cdb92df47
460,1018,432180,feba13ba1eccc5567a0805c95e60
461,1018,432180,57932cd86a5a3f30bca2e1e7de9c
462,1018,432180,db6813e5518b917277c05810d1c6
463,1018,432180,c6d3f77a76671bbb0f5a999bf67b
464,1018,432180,3b0096d475d4ddd6d40259dbd675
465,1018,432180,22ef01271beb083f1fa1ef7f3869
466,1018,432180,bf38b41442b555b0a1261059b123
467,1018,432180,520e462845e4d306f8ea79233658
468,1018,432180,56b374712929f0c8b14160d82650
469,1018,432180,2157bbdf7ec1c9da00ea29c6c6fc
470,1018,432180,7bd286ec28cae34759c1c8bc72fa
471,1018,432180,4a60dfb26b575da971c81009ae4e
